nyt_id,review_word_count,author_as_listed,assumed_gender,headline,nyt_pdf_endpoint
4fc0471145c1498b0d21b366,629,"Edwin Erie Sparks, Ph. D. ",m,"Famous Americans.; THE MEN WHO MADE THE NATION. An Outline of United States History from 1760 to 1865. By Edwin Erie Sparks, Ph. D. Illustrated with Reproductions of Contemporary Prints, Sketches, Fac Simlies, &c. 16mo. Pp. x.-415. New York: The Macmillan Company. $1.",https://query.nytimes.com/gst/abstract.html?res=9C0DE4DA1738EF32A25752C1A9649C946497D6CF
4fc03b9345c1498b0d1e891a,646,Jesse Macy,m,"Politics.; PARTY ORGANIZATION AND MACHINERY. The American State Series. By Jesse Macy, Professor of Political Science at Iowa College. Pp. xvii.-299, 16mo. New York: The Century Company. $1.25.",https://query.nytimes.com/gst/abstract.html?res=940DE4DA1738EF32A25752C1A9649C946497D6CF
4fc0520845c1498b0d24b874,1009,no author,none,THE BIBLE UP TO DATE.,https://query.nytimes.com/gst/abstract.html?res=9B0CE4DA1738EF32A25752C1A9649C946497D6CF
4fc0520845c1498b0d24b87c,453,William R.A. Wilson.,m,"Capt. de Tonti.; A ROSE OF NORMANDY. By William R.A. Wilson. With a Frontispiece from A Drawing by Ch. Grunwald. 12mo. Pp. 378. Boston: Little, Brown & Co.",https://query.nytimes.com/gst/abstract.html?res=9D02E4DA1738EF32A25752C1A9649C946497D6CF
4fc045fe45c1498b0d21654b,1012,Parmly Paret,m,LAWN TENNIS.,https://query.nytimes.com/gst/abstract.html?res=9402E4DA1738EF32A25752C1A9649C946497D6CF
4fc045fe45c1498b0d216560,278,E.M. Wilmot-Buxton,m,Ancient History for the Young.,https://query.nytimes.com/gst/abstract.html?res=9505E3DA1738EF32A25752C1A9649C946497D6CF
4fc0520845c1498b0d24b88a,598,F. Crawford Burkitt ,m,"Early Christians.; EARLY EASTERN CHRISTIANITY. St. Margaret's Lectures, 1904, on the Syrisc Speaking Church. By F. Crawford Burkitt Cloth. Illustrated. Pp. 228. New York: E.P. Dutton & Co. $2.",https://query.nytimes.com/gst/abstract.html?res=9406E3DA1738EF32A25752C1A9649C946497D6CF
4fc0471145c1498b0d21b379,307,Amada M. Douglas,f,"Life in Washington.; RONOR SHERBURNE. By Amada M. Douglas, Author of ""In Trust,"" ""Seven Daughters,"" &c. 12mo. Pp. 340. New York Dodd, Mead & Co. $1.25.",https://query.nytimes.com/gst/abstract.html?res=9F0DE4DA1738EF32A25752C1A9649C946497D6CF
4fc0520845c1498b0d24b8e2,531,Ezra Squier Tipple,m,FRANCIS ASBURY.; THE HEART OF ASBURY'S JOURNAL. Edited by Ezra Squier Tipple. Illustrated. Cloth. Pp. 695. New York: Eaton & Mains. $1.50.,https://query.nytimes.com/gst/abstract.html?res=9E04E6DD1F3BE631A2575BC1A9649C946497D6CF
4fc0499e45c1498b0d226e37,640,Curtis Hiden Page,m,RABELAIS.,https://query.nytimes.com/gst/abstract.html?res=9E06E6DD1F3BE631A2575BC1A9649C946497D6CF
4fc0499e45c1498b0d226e35,1740,George M. Trevelyan,m,STUART ENGLAND.; Mr. Joseph Jacobs Reviews George M. Trevelyan's England Under the Stuarts.*,https://query.nytimes.com/gst/abstract.html?res=9A07E6DD1F3BE631A2575BC1A9649C946497D6CF
4fc0532a45c1498b0d251049,1531,Walter Littlefield's Translation of Henri de Noussanne,m,EMPEROR WILLIAM.; Walter Littlefield's Translation of Henri de Noussanne's Lively Volume on the German Kaiser.*,https://query.nytimes.com/gst/abstract.html?res=9904E6DD1F3BE631A2575BC1A9649C946497D6CF
4fc045fe45c1498b0d2165e8,486,Katharine Burrill,f,Essays for Girls.; CORNER STONES. By Katharine Burrill. Pp. 227. New York: E.P. Dutton & Co. $1.25 net.,https://query.nytimes.com/gst/abstract.html?res=9903E6DD1F3BE631A2575BC1A9649C946497D6CF
4fc0532a45c1498b0d251057,662,"Thiers, Hereford B. George",m,"MOSCOW AND 1812.; THE MOSCOW EXPEDITION. Extracted from Thiers's ""Histoire du Consulat et de L'Empire."" Volume XIV. Edited, with introduction and explanatory notes, by Hereford B. George. With maps. Cloth. Pp. 312. New York: Henry Frowde, (the Oxford Press.)",https://query.nytimes.com/gst/abstract.html?res=9404E6DD1F3BE631A2575BC1A9649C946497D6CF
4fc045fe45c1498b0d2165d8,386,"Henry Dwight Chapin, A.M., M.D.",m,"How to Feed Infants.; THE THEORY AND PRACTICE OF INFANT FEEDING. With Notes on Development. By Henry Dwight Chapin, A.M., M.D., Professor of Diseases of Children at the New York Post-Graduate Medical School and Hospital Second Edition, Revised. With Numerous Illustrations. 8vo. Pp. 342. New York: William Wood & Co.",https://query.nytimes.com/gst/abstract.html?res=9407E6DD1F3BE631A2575BC1A9649C946497D6CF
4fc0471245c1498b0d21b416,1599,Douglas Story,m,WITH KUROPATKIN.; The Narrative of a War Correspondent Within the Russian Lines.*,https://query.nytimes.com/gst/abstract.html?res=9F0DE6DD1F3BE631A2575BC1A9649C946497D6CF
4fc045fe45c1498b0d2165d7,849,Booth Tarkington,m,"TALES BY TARKINGTON; IN THE ARENA. Stories of Political Life. By Booth Tarkington. Illustrated by A.I. Keller, Power O'Malley and J.J. Gould. One volume, Pp. 276. New York: McClure, Phillips & Co.",https://query.nytimes.com/gst/abstract.html?res=9504E6DD1F3BE631A2575BC1A9649C946497D6CF
4fc0471245c1498b0d21b41e,268,Lily Dougall,f,A Story of Crime.,https://query.nytimes.com/gst/abstract.html?res=9B07E6DD1F3BE631A2575BC1A9649C946497D6CF
4fc0520845c1498b0d24b8e9,1575,Dillon Wallace,m,DEATH IN THE WILDS.; Dillon Wallace's Story of the Ill-Fated Labrador Exploring Expedition.,https://query.nytimes.com/gst/abstract.html?res=9505E6DD1F3BE631A2575BC1A9649C946497D6CF
4fc0532a45c1498b0d25105e,1113,Dr. Henry Smith Williams,m,SCIENTIFIC PROGRESS.; A New History of Science Edited by Dr. Henry Smith Williams.*,https://query.nytimes.com/gst/abstract.html?res=9D04E6DD1F3BE631A2575BC1A9649C946497D6CF
4fc045fe45c1498b0d2165d5,830,Dr. Henry Smith Williams,m,WORLD HISTORY.; Five More Volumes of the Anthology of Historical Writings of All Ages.*,https://query.nytimes.com/gst/abstract.html?res=9A04E6DD1F3BE631A2575BC1A9649C946497D6CF
4fc045fe45c1498b0d2165e4,2491,Stephen Gwynn,m,"THOMAS MOORE.; STEPHEN GWYNN'S NEW BIOGRAPHY OF THE AUTHOR OF ""LALLA ROOKH"" AND ""IRISH MELODIES.""*",https://query.nytimes.com/gst/abstract.html?res=9B05E6DD1F3BE631A2575BC1A9649C946497D6CF
4fc045fe45c1498b0d2165db,855,Bartlett Burley James,m,NEW ENGLAND.; A Glance at the Fifth Volume of the Admirable New History of North America.*,https://query.nytimes.com/gst/abstract.html?res=9C07E6DD1F3BE631A2575BC1A9649C946497D6CF
4fc0520845c1498b0d24b8e4,807,"Charles E. Bolton, M.A.",m,"A UTOPIAN SCHEME.; THE HARRIS-INGRAM EXPERIMENT. By Charles E. Bolton, M.A. Pp. 442. 16mo. Cleveland: The Burrows Brothers Company. $1.50.",https://query.nytimes.com/gst/abstract.html?res=950DE6DD1F3BE631A2575BC1A9649C946497D6CF
4fc0520845c1498b0d24b8dd,504,E. Phillips Oppenheim,m,"Golf and World Politics.; MYSTERIOUS MR. SABIN. By E. Phillips Oppenheim, author of ""A Prince of Sinners."" ""Anna the Adventuress,"" &c. Illustrated by F. Ambrose Walton, 12mo. Pp. 396. Boston: Little, Brown & Co. $1.50.",https://query.nytimes.com/gst/abstract.html?res=9907E6DD1F3BE631A2575BC1A9649C946497D6CF
4fc03b9445c1498b0d1e89e9,348,H. Munro Chadwick,m,Anglo-Saxon Institutions.,https://query.nytimes.com/gst/abstract.html?res=9802E7DC163EE733A25756C2A9649C946497D6CF
4fc0471245c1498b0d21b49e,266,"John Holland Rose, Litt D.",m,"Carlyle's ""French Revolution.""",https://query.nytimes.com/gst/abstract.html?res=9807E6DC163EE733A25756C2A9649C946497D6CF
4fc0520945c1498b0d24b95c,1230,George Gissing,m,GEORGE GISSING.; The Realistic Novelist's Posthumous Historical Romance.*,https://query.nytimes.com/gst/abstract.html?res=9D02E7DC163EE733A25756C2A9649C946497D6CF
4fc0520945c1498b0d24b957,1911,AUSTIN DOBSON,m,"""LITTLE BURNEY.""; AUSTIN DOBSON'S NEW EDITION OF THE DIARY AND LETTERS OF MME. D'ARBLAY, THE EIGHTEENTH CENTURY NOVELIST.*",https://query.nytimes.com/gst/abstract.html?res=9D03E7DC163EE733A25756C2A9649C946497D6CF
4fc0532a45c1498b0d2510b9,629,"Herbert Hall Turner. D. Se., F.R.S.",m,"Prof. Turner's Lectures.; ASTRONOMICAL DISCOVERY. By Herbert Hall Turner. D. Se., F.R.S., Savillan Professor of Astronomy in the University of Oxford. Portraits and Diagrams. Cloth, 8vo. Pp. xii.-225. New York: Longmans. Green & Co.",https://query.nytimes.com/gst/abstract.html?res=9B06E6DC163EE733A25756C2A9649C946497D6CF
4fc045fe45c1498b0d21664f,591,Gertrude Atherton,f,"Mrs. Atherton's Stories.; THE BELL IN THE FOG AND OTHER STORIES. By Gertrude Atherton, Author of ""Rulers of Kings,"" ""The Conqueror,"" &c. 12mo. Pp. 301. New York: Harper & Brothers. $1.25.",https://query.nytimes.com/gst/abstract.html?res=9B00E7DC163EE733A25756C2A9649C946497D6CF
4fc0471245c1498b0d21b4b2,1068,LAURENCE STERNE,m,LAURENCE STERNE.; New and Interesting Material to be Found in the York Edition.*,https://query.nytimes.com/gst/abstract.html?res=9A03E7DC163EE733A25756C2A9649C946497D6CF
4fc0471245c1498b0d21b4ab,795,John B. Firth,m,"The Emperor Constantine.; CONSTANTINE THE GREAT. The Reorganization of the Empire and the Triumph of the Church. By John B. Firth, (Some time Scholar of Queen's College, Oxford.) Author of ""Augustus Caesar."" ""A Translation of Pliny's Letters."" Portraits and Illustrations. Pp. xiv.-368, Cloth, 8vo, New York: G.P. Putnam's Sons. $1.50.",https://query.nytimes.com/gst/abstract.html?res=9507E6DC163EE733A25756C2A9649C946497D6CF
4fc0471245c1498b0d21b4b1,606,Cyrus Townsend Brady,m,"The Vice Admiral.; THE TWO CAPTAINS. A Romance of Bonaparte and Nelson. By Cyrus Townsend Brady. Author of ""The Southerners,"" ""For the Freedom of the Sea,"" &c. 12mo. Pp. 413. New York: The Macmillan Company. $1.50.",https://query.nytimes.com/gst/abstract.html?res=9906E6DC163EE733A25756C2A9649C946497D6CF
4fc0471245c1498b0d21b4c0,633,Warwick Deeping,m,BABES IN THE WORLD.; THE SLANDERERS. By Warwick Deeping. 12mo. Pp. 384. New York: Harper & Brothers. $1.50.,https://query.nytimes.com/gst/abstract.html?res=9B03E7DC163EE733A25756C2A9649C946497D6CF
4fc045fe45c1498b0d216651,1572,C. Litton Falkimer,m,EARLY IRELAND.,https://query.nytimes.com/gst/abstract.html?res=9F03E7DC163EE733A25756C2A9649C946497D6CF
4fc0471245c1498b0d21b4a0,518,Charles E. Trow,m,OLD SALEM.,https://query.nytimes.com/gst/abstract.html?res=9400E7DC163EE733A25756C2A9649C946497D6CF
4fc03a7c45c1498b0d1e2d18,386,no author,none,"An Opalescent Mind.; THE OPAL. A Novel. Pp. 174. 12mo. Houghton, Mifflin & Co.",https://query.nytimes.com/gst/abstract.html?res=9F03EFDB133AE733A25757C0A9659C946497D6CF
4fc0454e45c1498b0d212c96,1143,Frederick S. Dellenbaugh,m,THE TRAPPERS.; Frederick S. Dellenbaugh's Story of the Winning of the Western Wilderness.,https://query.nytimes.com/gst/abstract.html?res=9400EFDB133AE733A25757C0A9659C946497D6CF
4fc0451845c1498b0d21228a,384,Prof. Edwin Charles Dargan,m,"Preaching, A.D. 70=1572.",https://query.nytimes.com/gst/abstract.html?res=9E00EFDB133AE733A25757C0A9659C946497D6CF
4fc0451845c1498b0d212290,631,"Theo, Myers Riley",m,"DEAN HOFFMAN.; A MEMORIAL BIOGRAPHY OF THE VERY REV. EUGENE AUGUSTUS HOFFMAN. late Dean of the General Theological Seminary. By Theo, Myers Riley. Two Volumes. with illustrations. Vol. I. Pp. 410; Vol. II. Pp. 385. Privately printed at The Marion Press, Jamaica, Queens Borough, New York.",https://query.nytimes.com/gst/abstract.html?res=9501EFDB133AE733A25757C0A9659C946497D6CF
4fc052b245c1498b0d24eac7,484,Archer Butler Hulbert,m,Good Roads.; THE FUTURE OF ROADMAKING IN AMERICA. A Symposium. By Archer Butler Hulbert. With illustrations. Cloth. Pp. 211. Cleveland. Ohio: The Arthur H. Clark Company.,https://query.nytimes.com/gst/abstract.html?res=950CE0DB133AE733A25757C0A9659C946497D6CF
4fc0454e45c1498b0d212c99,1702,MR. HENRY WELLINGTON WACK,m,"THE CONGO FREE STATE.; MR. HENRY WELLINGTON WACK'S STUDY OF THE SOCIAL, POLITICAL, AND ECONOMIC ASPECTS OF BELGIAN RULE IN CENTRAL AFRICA.*",https://query.nytimes.com/gst/abstract.html?res=9D0CE0DB133AE733A25757C0A9659C946497D6CF
4fc0466845c1498b0d217f31,419,Arthur Henry Vesey,m,"The Automaton Clock.; THE CLOCK AND THE KEY. By Arthur Henry Vesey, author of a ""Cheque for Three Thousand,"" ""A Pedigree in Pawn."" &c. 12mo. Pp. 303. New York: D. Appleton & Co.",https://query.nytimes.com/gst/abstract.html?res=9803EFDB133AE733A25757C0A9659C946497D6CF
4fc03a7c45c1498b0d1e2d14,891,Everett P. Wheeler,m,DANIEL WEBSTER.; Everett P. Wheeler's Excellent Book on the Expounder of the Constitution.*,https://query.nytimes.com/gst/abstract.html?res=990CE0DB133AE733A25757C0A9659C946497D6CF
4fc0466845c1498b0d217f3b,283,Rev. D.E. Lorenz,m,For the Tourist.; THE MEDITERRANEAN TRAVELER. A Handbook of Practical Information. By D.E. Lorenz. With Numerous Maps and Illustrations. Cloth. Pp. 357. New York: The Fleming H. Revell Company. $2.50.,https://query.nytimes.com/gst/abstract.html?res=9D03EFDB133AE733A25757C0A9659C946497D6CF
4fc0466845c1498b0d217f4a,481,Tudor Jenks,m,A Simpler Shakespeare.; IN THE DAYS OF SHAKESPEARE. By Tudor Jenks. Illustrated. 16mo. Pp. 288. New York: A.S. Barnes & Co. $1.,https://query.nytimes.com/gst/abstract.html?res=9505EFDB133AE733A25757C0A9659C946497D6CF
4fc048a245c1498b0d222620,811,Conan Doyle,m,SHERLOCK HOLMES.,https://query.nytimes.com/gst/abstract.html?res=9D07EFDB133AE733A25757C0A9659C946497D6CF
4fc051cb45c1498b0d24a71c,582,"Faux, Reuben Gold Thwaites",m,"Faux's ""Memorable Days.""; EARLY WESTERN TRAVELS. 1748-1846. Edited with Notes. Introductions. Index, by Reuben Gold Thwaites. Vol. XI. Cloth. Pp. 305. Cleveland, Ohio: The Arthur H. Clark Company.",https://query.nytimes.com/gst/abstract.html?res=9D05EFDB133AE733A25757C0A9659C946497D6CF
4fc051cb45c1498b0d24a722,558,Elmore Elliott Peake,m,"The Western Egypt.; THE HOUSE OF HAWLEY. By Elmore Elliott Peake. Author of ""The Darlingtons."" ""The Pride of Tellfair,"" &c. 12mo. Pp. 341. New York: D. Appleton & Co. $1.50.",https://query.nytimes.com/gst/abstract.html?res=9403EFDB133AE733A25757C0A9659C946497D6CF
4fc0466845c1498b0d217f33,715,Mrs. Alec-Tweedie,f,"Curiosities of Sicily.; SUNNY SICILY. Its Rustics and Ruins, by Mrs. Alec-Tweedie, Author of ""Behind the Footlights,"" ""Mexico as I Saw It,"" &c. with 131 illustrations from photographs mostly taken by the author and a map, 8vo. Pp. 384. NEW YORK: The Macmillan Company. $5.",https://query.nytimes.com/gst/abstract.html?res=9E0CE0DB133AE733A25757C0A9659C946497D6CF
4fc0466845c1498b0d217f43,1024,A Foreign Resident,m,AN AMUSING GOSSIP,https://query.nytimes.com/gst/abstract.html?res=9A07EFDB133AE733A25757C0A9659C946497D6CF
4fc0466845c1498b0d217f52,704,"Wilfred P. Mustard, Ph. D.",m,"Tennyson and His Masters.; CLASSICAL ECHOES IN TENNYSON. By Wilfred P. Mustard, Ph. D., Professor of Latin in Haverford College. Vol. III. in the Columbia University Studies in English Series. 12mo. Red Cloth. Gilt Top. Pp. 164. New York: The Macmillan Company. $1.25.",https://query.nytimes.com/gst/abstract.html?res=9D00EFDB133AE733A25757C0A9659C946497D6CF
4fc048a245c1498b0d22261c,268,H.B. Marriott Watson,m,"A Ship and an Island.; HURRICANE ISLAND. By H.B. Marriott Watson. Author of ""Captain Fortune,"" & Illustrated by Karl Anderson. 12mo. Pp. 208. New York : Doubleday. Page & Co. $1.50.",https://query.nytimes.com/gst/abstract.html?res=9C05EFDB133AE733A25757C0A9659C946497D6CF
4fc051cb45c1498b0d24a71e,488,Hope Rea,f,"Artists of Alta Italia.; THE TUSCAN AND VENETIAN ARTISTS: THEIR THOUGHT AND WORK. By Hope Rea, Author of ""Donatello,"" ""Rembrandt,"" &c. New and Enlarged Edition. Introduction by Sir W.B. Richmond, K.C.B.R.A. Thirty-eight Illustrations. Cloth. Gilt Top. Uncut. 12mo. Pp. 182. New York: E.P. Dutton & Co.",https://query.nytimes.com/gst/abstract.html?res=9C00EFDB133AE733A25757C0A9659C946497D6CF
4fc052b245c1498b0d24eacc,833,L.H. Hammond,f,A Story of the South.; THE MASTER-WORD. A Story of the South To-day. By L.H. Hammond. Pp. 334. 12mo. The Macmillan Company. $1.50,https://query.nytimes.com/gst/abstract.html?res=9A0CE0DB133AE733A25757C0A9659C946497D6CF
4fc03a7c45c1498b0d1e2d1b,475,Una L. Silberrad,f,"Miss Silberrad's Stories.; THE WEDDING OF THE LADY OF LOVELL, and Other Matches of Tobiah's Making. By Una L. Silberrad. 12mo. Pp. 310. New York: Doubleday, Page & Co. $1.50.",https://query.nytimes.com/gst/abstract.html?res=9500EFDB133AE733A25757C0A9659C946497D6CF
4fc043f045c1498b0d20cf44,286,Dr. Emile Javal,m,Some Hints for the Blind.,https://query.nytimes.com/gst/abstract.html?res=9F06EFDB133AE733A25757C0A9659C946497D6CF
4fc048a245c1498b0d22260f,1085,G.T. Bromley,m,"A LONG LIFE.; The Autobiography of G.T. Bromley, Whose Career Has Been Varied and Useful.",https://query.nytimes.com/gst/abstract.html?res=9B03EFDB133AE733A25757C0A9659C946497D6CF
4fc051cb45c1498b0d24a719,636,Owen Johnson,m,"The Reign of Terror.; IN THE NAME OF LIBERTY: A Story of the Terror. By Owen Johnson. One volume. Pp. 406, New York: The Century Company.",https://query.nytimes.com/gst/abstract.html?res=9805EFDB133AE733A25757C0A9659C946497D6CF
4fc0466845c1498b0d217f48,465,Janet Ross,f,Old and New Tuscany.; OLD FLORENCE AND MODERN TUSCANY. By Janet Ross. With Illustrations. Square 12mo. Pp. 230. New York: E.P. Dutton & Co.,https://query.nytimes.com/gst/abstract.html?res=9E03EFDB133AE733A25757C0A9659C946497D6CF
4fc051cb45c1498b0d24a729,1751,Edmund Gosse,m,COVENTRY PATMORE.; A Good Biography of the English Poet Written by Edmund Gosse.*,https://query.nytimes.com/gst/abstract.html?res=9B05EFDB133AE733A25757C0A9659C946497D6CF
4fc03a7c45c1498b0d1e2d66,297,James Barnes,m,Boys' Stories.; THE BLOCKADERS AND OTHERS STORIES. By James Barnes. 16mo. Pp. 202. New York Harper & Brothers 60 cents.,https://query.nytimes.com/gst/abstract.html?res=9B07EEDA133AE733A25752C1A9659C946497D6CF
4fc0466945c1498b0d217fe8,287,Dr. Bernard Weiss,m,New Testament Theology.,https://query.nytimes.com/gst/abstract.html?res=9B03EEDA133AE733A25752C1A9659C946497D6CF
4fc048a245c1498b0d222666,1992,THE REV. SYDNEY SMITH,m,"THE WHIG WIT.; GEORGE W.E. RUSSELL'S NEW BIOGRAPHY OF THE CLERGYMAN, WIT, PAMPHLETEER, AND RACONTEUR, THE REV. SYDNEY SMITH.*",https://query.nytimes.com/gst/abstract.html?res=9C04EEDA133AE733A25752C1A9659C946497D6CF
4fc048a245c1498b0d222667,1029,Cyrus Townsend Brady,m,Cyrus Townsend Brady's Book About Texas and the Southwest.,https://query.nytimes.com/gst/abstract.html?res=950DEEDA133AE733A25752C1A9659C946497D6CF
4fc0466945c1498b0d217fee,787,Morley Roberts,m,"PENELOP'S HUSBAND.; LADY PENELOPE. By Morley Roberts, Author of ""Rachel Marr,"" ""The Promotion of the Admiral,"" &c. Illustrated by Arthur William Brown. 12mo. Pp. 362. Boston: L.C. Page & Co. $1.50.",https://query.nytimes.com/gst/abstract.html?res=9E04EEDA133AE733A25752C1A9659C946497D6CF
4fc03a7c45c1498b0d1e2d62,288,J.A. Stewart,m,Platonic Myths.,https://query.nytimes.com/gst/abstract.html?res=9B0DEEDA133AE733A25752C1A9659C946497D6CF
4fc0466845c1498b0d217fd0,300,Charles H. Cochrane,m,"Industrial Progress.; MODERN INDUSTRIAL PROGRESS. By Charles H. Cochrane. With Portrait and Illustrations. Cloth, 8vo. Pp. XXV.-630. Philadelphia: The J.B. Lippincott Company.",https://query.nytimes.com/gst/abstract.html?res=9B04EEDA133AE733A25752C1A9659C946497D6CF
4fc0451845c1498b0d2122a4,1631,MRS. WARD,f,"MRS. WARD'S NEW BOOK.; ""The Marriage of William Ashe"" is Another ""Novel of Reincarnation.""",https://query.nytimes.com/gst/abstract.html?res=9F04EEDA133AE733A25752C1A9659C946497D6CF
4fc0466845c1498b0d217fcc,1012,E.F. Benson,m,"""An Act in a Backwater"" Treats of Life in a Quiet English Town.",https://query.nytimes.com/gst/abstract.html?res=9407EEDA133AE733A25752C1A9659C946497D6CF
4fc0466845c1498b0d217fdb,554,Harold Steele Mackaye,m,"The Lady's Maid.; THE WINGED HELMET, By Harold Steele Mackaye, Author of ""The Panchronican,"" & Illustrated by H.C. Edwards, 12mo. Pp 389. Boston: L.C. Page & Co. $1.50.",https://query.nytimes.com/gst/abstract.html?res=9C06EEDA133AE733A25752C1A9659C946497D6CF
4fc0466845c1498b0d217fe1,315,Mme. Charles Rebaud,f,"""La Belle Paysanne.""",https://query.nytimes.com/gst/abstract.html?res=9905E7D9133AE733A25752C1A9659C946497D6CF
4fc052b245c1498b0d24eb3c,1307,A.D. Hall,m,THE SOIL.; A.D. Hall's Book in Which the Bacteriological Factors of Agriculture Are Treated.,https://query.nytimes.com/gst/abstract.html?res=9904EEDA133AE733A25752C1A9659C946497D6CF
4fc052b245c1498b0d24eb3b,332,Henry A. Stimson,m,How to Live Correctly.,https://query.nytimes.com/gst/abstract.html?res=990DEEDA133AE733A25752C1A9659C946497D6CF
4fc052b245c1498b0d24eb40,804,Elinor Glyn,f,"TO RED-HAIRED GIRLS.; THE VICISSITUDES OF EVANGELINE. A Novel. By Elinor Glyn, Author of ""The Visits of Elizabeth."" ""The Reflections of Ambrosine."" &c. 12mo. Pp. 291. New York: Harper & Brothers. $1.50.",https://query.nytimes.com/gst/abstract.html?res=9A0CEEDA133AE733A25752C1A9659C946497D6CF
4fc0466845c1498b0d217fd5,549,Gerald S. Davies,m,"""Frans Hals.""; FRANS HALS. By Gerald S. Davies. M.A., of Charterhouse, in the Great Masters in Painting and Sculpture Series. Numerous Half-Tones. Cloth. Gift Top. 12mo. Pp. 144. New York: The Macmillan Company. $1.75.",https://query.nytimes.com/gst/abstract.html?res=9E05E7D9133AE733A25752C1A9659C946497D6CF
